Channel,Timestamp,X,Y,Z
2,1822679720,2.205,-0.416,0.375
2,1822679865,2.248,-0.457,0.369
2,1822681455,2.398,-0.517,0.373
2,1822680876,2.393,-0.522,0.374
2,1822681021,2.408,-0.533,0.365
2,1822681165,2.418,-0.53,0.363
2,1822681310,2.415,-0.39,0.314
2,1822682900,2.096,-0.354,0.3
2,1822682322,2.276,-0.445,0.33
2,1822682466,2.236,-0.432,0.318
2,1822682611,2.191,-0.416,0.318
2,1822682755,2.142,-0.088,0.145
2,1822684345,1.471,-0.072,0.116
2,1822683767,1.749,-0.214,0.196
2,1822683912,1.678,-0.169,0.177
2,1822684056,1.598,-0.122,0.163
2,1822684201,0.797,0.132,-0.148
2,1822685791,0.734,0.18,-0.176
2,1822685213,0.993,0.12,-0.024
2,1822685357,0.923,0.126,-0.048
2,1822685502,0.864,0.136,-0.096
2,1822687091,0.109,0.339,-0.397
2,1822687236,0.027,0.351,-0.402
0,1822686621,0.283,0.462,-0.841
0,1822686765,0.278,0.458,-0.838
0,1822686910,0.284,0.455,-0.834
0,1822687054,0.292,0.458,-0.841
0,1822688644,0.273,0.434,-0.823
0,1822688066,0.28,0.442,-0.829
0,1822688210,0.28,0.442,-0.826
0,1822688355,0.282,0.442,-0.825
0,1822688499,0.276,0.435,-0.866
0,1822690090,0.229,0.399,-0.865
0,1822689511,0.248,0.417,-0.85
0,1822689656,0.239,0.417,-0.853
0,1822689800,0.228,0.409,-0.859
0,1822689945,0.221,0.408,-0.84
0,1822691535,0.201,0.368,-0.833
0,1822690957,0.212,0.387,-0.845
0,1822691101,0.203,0.38,-0.842
0,1822691246,0.205,0.383,-0.84
0,1822691390,0.207,0.351,-0.872
0,1822692980,0.167,0.345,-0.864
0,1822692402,0.171,0.357,-0.85
0,1822692546,0.17,0.355,-0.86
0,1822692691,0.169,0.35,-0.866
0,1822692836,0.167,0.345,-0.884
0,1822694425,0.134,0.347,-0.889
0,1822693847,0.146,0.339,-0.855
0,1822693992,0.149,0.344,-0.862
0,1822694136,0.145,0.342,-0.873
0,1822694281,0.137,0.349,-0.882
0,1822695871,0.145,0.341,-0.899
2,1822686658,0.283,0.299,-0.298
2,1822686802,0.236,0.318,-0.335
2,1822686947,0.18,0.33,-0.382
2,1822688536,-0.373,0.427,-0.519
2,1822688681,-0.39,0.436,-0.521
2,1822688103,-0.251,0.376,-0.525
2,1822688247,-0.287,0.387,-0.554
2,1822688392,-0.334,0.409,-0.463
2,1822689982,-0.439,0.424,-0.45
2,1822690126,-0.41,0.391,-0.447
2,1822689548,-0.457,0.426,-0.524
2,1822689693,-0.469,0.439,-0.498
2,1822689837,-0.462,0.444,-0.195
2,1822691427,-0.075,0.312,-0.189
2,1822691572,-0.03,0.315,-0.158
2,1822690994,-0.242,0.365,-0.268
2,1822691138,-0.192,0.336,-0.22
2,1822691283,-0.133,0.176,0.118
2,1822692873,0.561,0.16,0.148
2,1822693017,0.627,0.149,0.181
2,1822692439,0.347,0.215,0.072
2,1822692583,0.418,0.194,0.093
2,1822692728,1.255,-0.038,0.311
2,1822694318,1.331,-0.06,0.328
2,1822694462,1.41,-0.116,0.345
2,1822693884,1.102,-0.017,0.292
2,1822694029,1.18,-0.032,0.297
2,1822694173,1.951,-0.372,0.365
2,1822695764,2.014,-0.403,0.35
2,1822695908,2.066,-0.415,0.336
0,1822695293,0.145,0.341,-0.869
0,1822695437,0.137,0.344,-0.874
0,1822695582,0.13,0.348,-0.876
0,1822697172,0.169,0.373,-0.891
0,1822697316,0.168,0.372,-0.899
0,1822696738,0.159,0.365,-0.881
0,1822696883,0.163,0.364,-0.885
0,1822697027,0.167,0.363,-0.883
0,1822698617,0.195,0.4,-0.876
0,1822698761,0.201,0.409,-0.879
0,1822698184,0.187,0.386,-0.894
0,1822698328,0.191,0.393,-0.895
0,1822698472,0.192,0.398,-0.888
0,1822700062,0.242,0.426,-0.894
0,1822700207,0.256,0.424,-0.889
0,1822699629,0.22,0.415,-0.929
0,1822699773,0.218,0.416,-0.918
0,1822699918,0.229,0.428,-0.858
0,1822701508,0.294,0.441,-0.848
0,1822701652,0.291,0.447,-0.841
0,1822701797,0.288,0.45,-0.844
0,1822701941,0.276,0.455,-0.852
0,1822702086,0.276,0.459,-0.855
0,1822702230,0.279,0.46,-0.858
0,1822702375,0.281,0.458,-0.866
0,1822703242,0.285,0.461,-0.83
0,1822703387,0.282,0.458,-0.834
0,1822703531,0.282,0.458,-0.837
0,1822703676,0.283,0.455,-0.839
0,1822703820,0.296,0.453,-0.836
2,1822695330,1.824,-0.258,0.349
2,1822695474,1.883,-0.315,0.361
2,1822697064,2.365,-0.506,0.369
2,1822697209,2.373,-0.502,0.369
2,1822697353,2.379,-0.504,0.377
2,1822696775,2.302,-0.511,0.36
2,1822696920,2.34,-0.512,0.368
2,1822698509,2.351,-0.487,0.352
2,1822698654,2.326,-0.479,0.353
2,1822698798,2.3,-0.469,0.347
2,1822698220,2.391,-0.506,0.369
2,1822698365,2.38,-0.497,0.271
2,1822699955,1.963,-0.285,0.268
2,1822700099,1.903,-0.268,0.255
2,1822700244,1.844,-0.254,0.229
2,1822699666,2.054,-0.326,0.287
2,1822699810,2.007,-0.297,0.086
2,1822701400,1.265,-0.025,0.047
2,1822701545,1.191,0.024,0.009
2,1822701689,1.108,0.078,-0.017
2,1822701834,1.021,0.111,-0.026
2,1822701978,0.947,0.124,-0.039
2,1822702123,0.887,0.133,-0.082
2,1822702267,0.817,0.137,-0.141
2,1822702412,0.753,0.167,-0.172
2,1822703279,0.298,0.297,-0.294
2,1822703424,0.247,0.317,-0.316
2,1822703568,0.195,0.339,-0.371
2,1822703713,0.13,0.331,-0.399
2,1822703857,0.056,0.349,-0.403
0,1822704688,0.282,0.449,-0.83
0,1822704832,0.281,0.445,-0.829
0,1822704977,0.281,0.438,-0.825
0,1822705121,0.278,0.44,-0.824
0,1822705266,0.274,0.435,-0.819
0,1822706133,0.248,0.417,-0.837
0,1822706277,0.242,0.417,-0.845
0,1822706422,0.229,0.417,-0.85
0,1822706566,0.232,0.409,-0.856
0,1822706711,0.235,0.403,-0.862
0,1822707578,0.216,0.386,-0.836
0,1822707722,0.208,0.38,-0.844
0,1822707867,0.208,0.377,-0.848
0,1822708011,0.205,0.378,-0.845
0,1822708156,0.198,0.373,-0.836
0,1822709023,0.175,0.359,-0.843
0,1822709167,0.165,0.351,-0.853
0,1822709312,0.162,0.349,-0.858
0,1822709456,0.161,0.344,-0.863
0,1822709601,0.163,0.341,-0.865
0,1822710468,0.152,0.346,-0.847
0,1822710612,0.145,0.343,-0.853
0,1822710757,0.138,0.344,-0.867
0,1822710901,0.133,0.342,-0.875
0,1822711046,0.133,0.344,-0.88
0,1822711913,0.147,0.346,-0.878
0,1822712058,0.139,0.343,-0.865
0,1822712202,0.135,0.345,-0.867
0,1822712347,0.135,0.347,-0.877
0,1822712491,0.139,0.346,-0.883
2,1822704725,-0.242,0.391,-0.494
2,1822704869,-0.272,0.386,-0.538
2,1822705014,-0.316,0.401,-0.55
2,1822705158,-0.366,0.418,-0.531
2,1822705303,-0.389,0.432,-0.52
2,1822706170,-0.463,0.414,-0.518
2,1822706314,-0.468,0.435,-0.503
2,1822706459,-0.462,0.446,-0.475
2,1822706603,-0.448,0.429,-0.453
2,1822706748,-0.421,0.39,-0.443
2,1822707615,-0.258,0.372,-0.281
2,1822707759,-0.205,0.35,-0.229
2,1822707904,-0.156,0.324,-0.201
2,1822708048,-0.096,0.316,-0.186
2,1822708193,-0.043,0.327,0.176
2,1822709060,0.327,0.224,0.058
2,1822709204,0.397,0.2,0.087
2,1822709349,0.466,0.184,0.111
2,1822709493,0.534,0.164,0.14
2,1822709638,0.602,0.147,0.341
2,1822710505,1.078,-0.012,0.308
2,1822710649,1.157,-0.026,0.302
2,1822710794,1.228,-0.028,0.305
2,1822710938,1.298,-0.049,0.326
2,1822711083,1.382,-0.408,0.34
2,1822711950,1.8,-0.258,0.343
2,1822712095,1.857,-0.293,0.356
2,1822712239,1.924,-0.341,0.369
2,1822712384,1.993,-0.39,0.358
2,1822712528,2.377,-0.508,0.375
0,1822713358,0.155,0.364,-0.881
0,1822713503,0.161,0.368,-0.876
0,1822713647,0.165,0.37,-0.875
0,1822713792,0.173,0.369,-0.884
0,1822713936,0.17,0.377,-0.888
0,1822714803,0.178,0.386,-0.9
0,1822714948,0.188,0.388,-0.899
0,1822715092,0.193,0.396,-0.89
0,1822715237,0.198,0.401,-0.881
0,1822715381,0.209,0.405,-0.876
0,1822716249,0.22,0.416,-0.931
0,1822716393,0.226,0.42,-0.92
0,1822716538,0.233,0.428,-0.905
0,1822716682,0.247,0.427,-0.894
0,1822716827,0.257,0.433,-0.887
0,1822717694,0.263,0.438,-0.87
0,1822717839,0.272,0.442,-0.868
0,1822717983,0.284,0.442,-0.858
0,1822718128,0.295,0.446,-0.849
0,1822718272,0.282,0.45,-0.837
0,1822719139,0.288,0.459,-0.86
0,1822719284,0.292,0.457,-0.864
0,1822719428,0.286,0.453,-0.858
0,1822719573,0.289,0.455,-0.845
0,1822719717,0.288,0.449,-0.825
0,1822720585,0.299,0.454,-0.836
0,1822720729,0.3,0.45,-0.836
0,1822720874,0.288,0.443,-0.835
0,1822721018,0.283,0.445,-0.824
0,1822721163,0.282,0.419,-0.819
2,1822713395,2.301,-0.508,0.358
2,1822713540,2.328,-0.51,0.37
2,1822713684,2.355,-0.503,0.371
2,1822713829,2.375,-0.505,0.369
2,1822713973,2.311,-0.471,0.352
2,1822714840,2.395,-0.519,0.371
2,1822714985,2.387,-0.514,0.358
2,1822715129,2.364,-0.499,0.345
2,1822715274,2.33,-0.478,0.35
2,1822716864,1.863,-0.259,0.24
2,1822716286,2.071,-0.342,0.286
2,1822716430,2.019,-0.301,0.271
2,1822716575,1.975,-0.283,0.269
2,1822716719,1.921,-0.271,0.261
2,1822718309,1.127,0.067,-0.011
2,1822717731,1.437,-0.069,0.105
2,1822717875,1.355,-0.057,0.085
2,1822718020,1.282,-0.027,0.061
2,1822718164,1.211,0.013,-0.271
2,1822719754,0.4,0.262,-0.297
2,1822719176,0.695,0.195,-0.163
2,1822719321,0.609,0.218,-0.168
2,1822719465,0.53,0.25,-0.21
2,1822719610,0.464,0.393,-0.479
2,1822721200,-0.191,0.402,-0.466
2,1822720622,0.009,0.352,-0.406
2,1822720766,-0.039,0.361,-0.436
2,1822720911,-0.087,0.37,-0.475
2,1822721055,-0.44,0.396,-0.528
2,1822722644,-0.45,0.394,-0.523
0,1822722029,0.271,0.435,-0.818
0,1822722174,0.27,0.43,-0.818
0,1822722318,0.27,0.429,-0.816
0,1822722463,0.268,0.426,-0.818
0,1822722607,0.224,0.383,-0.849
0,1822723475,0.228,0.401,-0.866
0,1822723619,0.229,0.395,-0.861
0,1822723764,0.231,0.393,-0.861
0,1822723908,0.228,0.386,-0.857
0,1822725498,0.182,0.362,-0.83
0,1822724920,0.2,0.369,-0.838
0,1822725065,0.198,0.369,-0.831
0,1822725209,0.196,0.367,-0.824
0,1822725354,0.191,0.368,-0.849
0,1822726943,0.158,0.344,-0.845
0,1822726365,0.161,0.345,-0.87
0,1822726510,0.162,0.341,-0.861
0,1822726654,0.163,0.346,-0.851
0,1822726799,0.162,0.339,-0.887
0,1822728388,0.151,0.341,-0.884
0,1822727810,0.137,0.343,-0.886
0,1822727955,0.137,0.34,-0.892
0,1822728099,0.137,0.338,-0.891
0,1822728244,0.149,0.339,-0.889
0,1822729834,0.151,0.359,-0.889
0,1822729256,0.148,0.349,-0.894
0,1822729400,0.153,0.346,-0.899
0,1822729545,0.153,0.354,-0.892
0,1822729689,0.153,0.39,-0.898
0,1822731280,0.177,0.389,-0.902
2,1822722066,-0.4,0.438,-0.536
2,1822722211,-0.411,0.433,-0.555
2,1822722355,-0.435,0.418,-0.549
2,1822723945,-0.334,0.395,-0.349
2,1822724090,-0.302,0.398,-0.33
2,1822723512,-0.396,0.38,-0.442
2,1822723656,-0.381,0.368,-0.409
2,1822723801,-0.363,0.381,-0.369
2,1822725391,0.164,0.271,-0.024
2,1822725535,0.223,0.25,0.007
2,1822724957,-0.014,0.316,-0.136
2,1822725102,0.04,0.305,-0.084
2,1822725246,0.104,0.283,0.222
2,1822726836,0.903,0.05,0.239
2,1822726980,0.976,0.017,0.279
2,1822726402,0.652,0.144,0.197
2,1822726547,0.73,0.13,0.216
2,1822726691,0.818,0.094,0.33
2,1822728281,1.65,-0.236,0.339
2,1822728425,1.723,-0.241,0.342
2,1822727847,1.448,-0.144,0.339
2,1822727992,1.529,-0.194,0.331
2,1822728136,1.595,-0.411,0.376
2,1822729726,2.198,-0.43,0.376
2,1822729871,2.245,-0.468,0.369
2,1822729293,2.082,-0.42,0.345
2,1822729437,2.128,-0.41,0.36
2,1822729582,2.162,-0.534,0.372
2,1822731172,2.415,-0.533,0.369
2,1822731317,2.409,-0.526,0.374
0,1822730701,0.174,0.377,-0.896
0,1822730846,0.169,0.379,-0.899
0,1822730991,0.172,0.39,-0.897
0,1822731135,0.177,0.41,-0.924
0,1822732725,0.214,0.413,-0.932
0,1822732147,0.212,0.403,-0.889
0,1822732291,0.211,0.409,-0.898
0,1822732436,0.216,0.409,-0.911
0,1822732580,0.254,0.43,-0.897
0,1822734170,0.255,0.434,-0.891
0,1822733592,0.253,0.428,-0.887
0,1822733737,0.246,0.451,-0.851
0,1822735327,0.272,0.452,-0.865
0,1822735471,0.272,0.452,-0.875
0,1822735616,0.284,0.464,-0.872
0,1822735038,0.283,0.445,-0.85
0,1822735182,0.29,0.459,-0.83
0,1822736772,0.283,0.458,-0.833
0,1822736916,0.284,0.459,-0.842
0,1822737061,0.288,0.457,-0.845
0,1822736483,0.285,0.462,-0.829
0,1822738072,0.277,0.444,-0.821
0,1822738217,0.279,0.442,-0.817
0,1822738362,0.272,0.44,-0.823
0,1822738506,0.267,0.436,-0.833
0,1822738651,0.264,0.436,-0.83
0,1822738795,0.265,0.434,-0.826
0,1822738940,0.265,0.428,-0.825
0,1822739084,0.263,0.423,-0.822
0,1822739229,0.258,0.42,-0.821
2,1822730738,2.385,-0.507,0.378
2,1822730883,2.389,-0.528,0.377
2,1822731028,2.237,-0.436,0.324
2,1822732617,2.189,-0.422,0.318
2,1822732762,2.142,-0.389,0.314
2,1822732184,2.301,-0.461,0.349
2,1822732328,2.276,-0.448,0.336
2,1822732473,1.668,-0.164,0.18
2,1822734063,1.595,-0.116,0.163
2,1822734207,1.53,-0.085,0.142
2,1822733629,1.817,0.1,-0.02
2,1822735219,0.998,0.123,-0.023
2,1822735364,0.922,0.128,-0.049
2,1822735508,0.861,0.136,-0.099
2,1822735652,0.8,0.14,-0.152
2,1822735074,0.342,0.287,-0.297
2,1822736664,0.28,0.299,-0.296
2,1822736809,0.239,0.333,-0.333
2,1822736953,0.18,0.341,-0.38
2,1822737098,0.103,0.333,-0.396
2,1822737965,-0.219,0.397,-0.482
2,1822738109,-0.248,0.384,-0.522
2,1822738254,-0.286,0.393,-0.546
2,1822738399,-0.335,0.409,-0.544
2,1822738543,-0.372,0.425,-0.525
2,1822738688,-0.393,0.44,-0.524
2,1822738832,-0.407,0.434,-0.546
2,1822738977,-0.422,0.421,-0.553
2,1822739121,-0.44,0.403,-0.53
2,1822739266,-0.443,0.396,-0.513
0,1822740096,0.228,0.405,-0.864
0,1822740240,0.224,0.399,-0.875
0,1822740385,0.225,0.394,-0.873
0,1822740529,0.232,0.385,-0.874
0,1822740674,0.222,0.386,-0.863
0,1822741541,0.2,0.374,-0.836
0,1822741685,0.195,0.373,-0.833
0,1822741830,0.196,0.37,-0.835
0,1822741975,0.195,0.363,-0.829
0,1822742119,0.187,0.36,-0.823
0,1822742987,0.164,0.346,-0.867
0,1822743131,0.164,0.345,-0.858
0,1822743276,0.164,0.349,-0.852
0,1822743420,0.157,0.346,-0.846
0,1822743565,0.159,0.339,-0.845
0,1822744432,0.131,0.346,-0.877
0,1822744576,0.136,0.342,-0.882
0,1822744721,0.143,0.34,-0.882
0,1822744865,0.141,0.342,-0.887
0,1822745010,0.146,0.347,-0.887
0,1822745877,0.137,0.349,-0.887
0,1822746022,0.148,0.352,-0.893
0,1822746166,0.156,0.353,-0.899
0,1822746311,0.151,0.356,-0.9
0,1822746456,0.151,0.356,-0.894
0,1822747323,0.172,0.376,-0.894
0,1822747467,0.17,0.379,-0.897
0,1822747612,0.17,0.384,-0.901
0,1822747756,0.173,0.385,-0.898
0,1822747901,0.172,0.39,-0.902
2,1822740133,-0.408,0.382,-0.448
2,1822740277,-0.38,0.366,-0.415
2,1822740422,-0.369,0.378,-0.379
2,1822740566,-0.346,0.392,-0.354
2,1822740711,-0.307,0.394,-0.334
2,1822741578,-0.036,0.315,-0.159
2,1822741722,0.019,0.301,-0.103
2,1822741867,0.075,0.286,-0.051
2,1822742011,0.141,0.277,-0.026
2,1822742156,0.21,0.264,-0.006
2,1822743024,0.625,0.147,0.182
2,1822743168,0.706,0.135,0.206
2,1822743313,0.79,0.106,0.216
2,1822743457,0.875,0.061,0.238
2,1822743602,0.957,0.025,0.274
2,1822744469,1.422,-0.125,0.338
2,1822744613,1.5,-0.178,0.336
2,1822744758,1.572,-0.212,0.329
2,1822744902,1.635,-0.23,0.338
2,1822745047,1.7,-0.244,0.332
2,1822745914,2.074,-0.408,0.342
2,1822746059,2.115,-0.409,0.351
2,1822746203,2.147,-0.405,0.367
2,1822746348,2.188,-0.418,0.377
2,1822746493,2.231,-0.46,0.37
2,1822747360,2.38,-0.51,0.381
2,1822747504,2.386,-0.518,0.377
2,1822747649,2.408,-0.532,0.37
2,1822747793,2.422,-0.537,0.37
2,1822747938,2.418,-0.524,0.369
0,1822748768,0.206,0.399,-0.887
0,1822748912,0.209,0.41,-0.895
0,1822749057,0.207,0.413,-0.906
0,1822749201,0.204,0.413,-0.919
0,1822749346,0.211,0.416,-0.93
0,1822750213,0.255,0.424,-0.887
0,1822750358,0.247,0.42,-0.89
0,1822750503,0.25,0.43,-0.892
0,1822750647,0.254,0.432,-0.896
0,1822750792,0.249,0.434,-0.887
0,1822751659,0.276,0.447,-0.858
0,1822751803,0.269,0.454,-0.86
0,1822751948,0.274,0.46,-0.858
0,1822752093,0.271,0.458,-0.858
0,1822752237,0.276,0.459,-0.865
0,1822753104,0.286,0.458,-0.831
0,1822753249,0.286,0.462,-0.837
0,1822753393,0.28,0.46,-0.839
0,1822753538,0.284,0.458,-0.846
0,1822753682,0.287,0.453,-0.85
0,1822754549,0.282,0.448,-0.818
0,1822754694,0.279,0.445,-0.821
0,1822754838,0.277,0.445,-0.824
0,1822754983,0.277,0.44,-0.828
0,1822755128,0.275,0.436,-0.828
0,1822755995,0.258,0.419,-0.827
0,1822756139,0.248,0.419,-0.827
0,1822756284,0.242,0.419,-0.831
0,1822756428,0.237,0.412,-0.838
0,1822756573,0.23,0.409,-0.847
2,1822748805,2.303,-0.465,0.352
2,1822748949,2.279,-0.455,0.334
2,1822749094,2.24,-0.443,0.319
2,1822749238,2.199,-0.432,0.323
2,1822749383,2.148,-0.401,0.146
2,1822750250,1.838,-0.256,0.23
2,1822750395,1.772,-0.229,0.204
2,1822750539,1.696,-0.184,0.189
2,1822750684,1.614,-0.134,0.17
2,1822750829,1.548,-0.091,-0.137
2,1822751696,1.105,0.082,-0.014
2,1822751840,1.016,0.118,-0.021
2,1822751985,0.945,0.125,-0.038
2,1822752130,0.882,0.125,-0.081
2,1822752274,0.812,0.33,-0.396
2,1822753141,0.362,0.274,-0.301
2,1822753286,0.287,0.301,-0.295
2,1822753430,0.244,0.326,-0.322
2,1822753575,0.194,0.337,-0.37
2,1822753719,0.126,0.419,-0.525
2,1822754586,-0.206,0.396,-0.479
2,1822754731,-0.238,0.38,-0.507
2,1822754875,-0.271,0.385,-0.538
2,1822755020,-0.319,0.408,-0.543
2,1822755164,-0.444,0.429,-0.46
2,1822756032,-0.449,0.399,-0.524
2,1822756176,-0.457,0.416,-0.527
2,1822756321,-0.464,0.434,-0.507
2,1822756465,-0.464,0.445,-0.472
2,1822758055,-0.091,0.311,-0.191
0,1822757440,0.222,0.385,-0.848
0,1822757585,0.215,0.384,-0.842
0,1822757729,0.209,0.386,-0.838
0,1822757874,0.202,0.381,-0.838
0,1822758018,0.201,0.383,-0.837
0,1822758886,0.184,0.363,-0.833
0,1822759030,0.176,0.361,-0.842
0,1822759175,0.18,0.354,-0.847
0,1822759319,0.175,0.349,-0.855
0,1822759464,0.169,0.35,-0.871
0,1822760331,0.156,0.345,-0.847
0,1822760476,0.157,0.345,-0.852
0,1822760620,0.147,0.346,-0.854
0,1822760765,0.139,0.345,-0.86
0,1822760909,0.139,0.343,-0.876
0,1822761776,0.148,0.348,-0.882
0,1822761921,0.15,0.348,-0.878
0,1822762065,0.142,0.345,-0.87
0,1822762210,0.135,0.343,-0.875
0,1822762355,0.134,0.376,-0.881
0,1822763222,0.155,0.361,-0.892
0,1822763366,0.151,0.367,-0.887
0,1822763511,0.151,0.366,-0.891
0,1822763656,0.162,0.372,-0.888
0,1822763800,0.168,0.404,-0.885
0,1822764667,0.178,0.387,-0.906
0,1822764812,0.184,0.396,-0.907
0,1822764956,0.19,0.394,-0.912
0,1822766547,0.241,0.426,-0.898
0,1822766691,0.246,0.428,-0.891
2,1822757477,-0.288,0.389,-0.327
2,1822757622,-0.252,0.368,-0.284
2,1822757766,-0.212,0.339,-0.23
2,1822757911,-0.148,0.314,-0.199
2,1822759501,0.535,0.153,0.139
2,1822758923,0.257,0.252,0.019
2,1822759067,0.33,0.22,0.055
2,1822759212,0.402,0.192,0.086
2,1822759356,0.471,0.169,0.306
2,1822760946,1.306,-0.057,0.329
2,1822760368,1.003,0.002,0.29
2,1822760513,1.081,-0.017,0.297
2,1822760657,1.156,-0.031,0.293
2,1822760802,1.228,-0.356,0.369
2,1822762392,1.998,-0.394,0.361
2,1822761813,1.742,-0.238,0.335
2,1822761958,1.804,-0.255,0.341
2,1822762102,1.861,-0.298,0.352
2,1822762247,1.928,-0.506,0.37
2,1822763837,2.375,-0.505,0.364
2,1822763259,2.259,-0.484,0.362
2,1822763403,2.293,-0.509,0.359
2,1822763548,2.325,-0.514,0.372
2,1822763693,2.36,-0.496,0.342
2,1822765283,2.331,-0.476,0.349
2,1822764704,2.403,-0.523,0.38
2,1822764849,2.389,-0.336,0.288
2,1822766439,2.017,-0.301,0.275
2,1822766584,1.967,-0.286,0.268
2,1822766728,1.916,-0.273,0.26
0,1822766113,0.214,0.416,-0.934
0,1822766258,0.217,0.414,-0.927
0,1822766402,0.225,0.439,-0.864
0,1822767992,0.289,0.442,-0.86
0,1822768136,0.292,0.443,-0.854
0,1822767558,0.256,0.441,-0.885
0,1822767703,0.267,0.44,-0.874
0,1822767847,0.295,0.461,-0.858
0,1822769437,0.298,0.461,-0.853
0,1822769581,0.294,0.463,-0.85
0,1822769003,0.285,0.454,-0.859
0,1822769148,0.291,0.459,-0.862
0,1822770737,0.293,0.449,-0.842
0,1822770882,0.294,0.443,-0.835
0,1822771026,0.286,0.442,-0.832
0,1822770448,0.292,0.451,-0.844
0,1822770593,0.293,0.452,-0.847
0,1822772182,0.272,0.429,-0.82
0,1822772327,0.269,0.429,-0.823
0,1822772472,0.255,0.428,-0.825
0,1822771893,0.27,0.44,-0.818
0,1822772038,0.269,0.436,-0.86
0,1822773628,0.238,0.394,-0.854
0,1822773772,0.233,0.381,-0.848
0,1822773917,0.234,0.385,-0.844
0,1822773339,0.234,0.404,-0.859
0,1822773483,0.234,0.402,-0.832
0,1822775073,0.2,0.365,-0.834
0,1822775218,0.196,0.368,-0.826
0,1822775362,0.184,0.366,-0.822
2,1822766150,2.121,-0.376,0.313
2,1822766295,2.072,-0.067,0.103
2,1822767884,1.362,-0.049,0.086
2,1822768029,1.286,-0.029,0.063
2,1822768173,1.205,0.013,0.029
2,1822767595,1.501,-0.085,0.13
2,1822769185,0.691,0.201,-0.16
2,1822769329,0.608,0.221,-0.171
2,1822769474,0.536,0.244,-0.215
2,1822769618,0.467,0.258,-0.268
2,1822769040,0.772,0.151,-0.157
2,1822770630,0.008,0.351,-0.406
2,1822770774,-0.045,0.364,-0.449
2,1822770919,-0.089,0.388,-0.482
2,1822771063,-0.146,0.403,-0.478
2,1822770485,0.074,0.343,-0.394
2,1822772075,-0.401,0.441,-0.531
2,1822772219,-0.411,0.425,-0.549
2,1822772364,-0.432,0.412,-0.545
2,1822772508,-0.445,0.4,-0.524
2,1822771930,-0.388,0.43,-0.448
2,1822773520,-0.397,0.375,-0.438
2,1822773665,-0.381,0.368,-0.406
2,1822773809,-0.364,0.386,-0.368
2,1822773954,-0.339,0.398,-0.347
2,1822773376,-0.428,0.401,-0.174
2,1822774966,-0.016,0.314,-0.126
2,1822775110,0.038,0.299,-0.076
2,1822775255,0.101,0.273,-0.04
2,1822775399,0.177,0.266,-0.014
0,1822774784,0.204,0.376,-0.842
0,1822774929,0.2,0.345,-0.864
0,1822776519,0.163,0.347,-0.849
0,1822776663,0.161,0.349,-0.841
0,1822776808,0.16,0.347,-0.841
0,1822776230,0.166,0.346,-0.871
0,1822776374,0.162,0.347,-0.886
0,1822777964,0.14,0.34,-0.888
0,1822778109,0.139,0.34,-0.889
0,1822778253,0.144,0.346,-0.891
0,1822777675,0.135,0.351,-0.881
0,1822777819,0.148,0.347,-0.89
0,1822779409,0.154,0.352,-0.892
0,1822779554,0.154,0.357,-0.895
0,1822779698,0.154,0.359,-0.895
0,1822779120,0.142,0.347,-0.882
0,1822780710,0.176,0.378,-0.898
0,1822780854,0.172,0.381,-0.9
0,1822780999,0.174,0.382,-0.903
0,1822781143,0.172,0.388,-0.905
0,1822780565,0.175,0.369,-0.893
0,1822782155,0.209,0.408,-0.886
0,1822782300,0.215,0.411,-0.893
0,1822782445,0.215,0.409,-0.909
0,1822782589,0.213,0.415,-0.927
0,1822782734,0.216,0.414,-0.933
0,1822782878,0.215,0.417,-0.927
0,1822783023,0.221,0.424,-0.915
0,1822783167,0.232,0.423,-0.907
0,1822783312,0.24,0.427,-0.892
2,1822774821,-0.063,0.153,0.168
2,1822776411,0.655,0.147,0.201
2,1822776556,0.739,0.124,0.214
2,1822776700,0.826,0.09,0.218
2,1822776845,0.905,0.049,0.246
2,1822776267,0.583,-0.088,0.331
2,1822777856,1.453,-0.145,0.332
2,1822778001,1.537,-0.196,0.324
2,1822778146,1.597,-0.222,0.328
2,1822778290,1.656,-0.23,0.341
2,1822777712,2.035,-0.408,0.345
2,1822779302,2.09,-0.406,0.342
2,1822779446,2.128,-0.403,0.359
2,1822779591,2.167,-0.406,0.373
2,1822779735,2.209,-0.429,0.37
2,1822780602,2.375,-0.504,0.374
2,1822780747,2.383,-0.514,0.373
2,1822780891,2.394,-0.53,0.368
2,1822781036,2.407,-0.537,0.364
2,1822781180,2.418,-0.529,0.364
2,1822782048,2.317,-0.465,0.352
2,1822782192,2.297,-0.461,0.343
2,1822782337,2.267,-0.45,0.331
2,1822782481,2.23,-0.431,0.319
2,1822782626,2.19,-0.415,0.321
2,1822782771,2.143,-0.391,0.317
2,1822782915,2.089,-0.349,0.293
2,1822783060,2.037,-0.31,0.281
2,1822783204,1.981,-0.288,0.274
2,1822783349,1.931,-0.273,0.267
0,1822784179,0.253,0.437,-0.89
0,1822784323,0.264,0.442,-0.878
0,1822784468,0.274,0.44,-0.87
0,1822784613,0.287,0.439,-0.854
0,1822784757,0.287,0.441,-0.849
0,1822785624,0.278,0.46,-0.86
0,1822785769,0.284,0.46,-0.861
0,1822785913,0.285,0.458,-0.863
0,1822786058,0.291,0.453,-0.854
0,1822786202,0.293,0.456,-0.847
0,1822787069,0.288,0.453,-0.845
0,1822787214,0.29,0.457,-0.842
0,1822787359,0.296,0.447,-0.84
